GENERATION_TIME,LATITUDE,LONGITUDE,HDOP,DEVICE_ID,OZONE_PPB,TEMPERATURE,HUMIDITY
2012.02.01 21:33,47.409193,8.548216,0.9,3,14.33,-7.0,35.0
2012.02.01 21:33,47.409210,8.548232,1.5,3,14.29,-7.0,35.0
2012.02.01 21:34,47.409248,8.548262,0.9,3,14.29,-7.0,35.0
2012.02.01 21:34,47.409258,8.548262,1.1,3,14.42,-7.0,35.0
2012.02.01 21:34,47.409258,8.548267,1.1,3,14.33,-7.0,35.0
2012.02.01 21:35,47.409267,8.548242,1.1,3,14.33,-7.0,35.0
2012.02.01 21:35,47.409228,8.548211,0.9,3,14.25,-7.0,35.0
2012.02.01 21:35,47.409205,8.548205,1.1,3,14.29,-7.0,35.0
2012.02.01 21:36,47.409194,8.548194,1.1,3,14.25,-7.0,35.0
2012.02.01 21:36,47.409190,8.548216,1.1,3,14.25,-7.0,35.0
2012.02.01 21:36,47.409199,8.548231,0.9,3,14.12,-7.0,35.0
2012.02.01 21:37,47.409210,8.548216,0.9,3,14.21,-7.0,35.0
2012.02.01 21:37,47.409227,8.548199,0.9,3,14.04,-7.0,35.0
2012.02.01 21:37,47.409238,8.548236,1.1,3,14.08,-7.0,35.0
2012.02.01 21:38,47.409256,8.548245,0.9,3,14.16,-7.0,35.0
2012.02.01 21:38,47.409263,8.548219,0.9,3,13.99,-7.0,35.0
2012.02.01 21:38,47.409268,8.548193,0.9,3,14.08,-7.0,35.0
2012.02.01 21:39,47.409259,8.548199,0.9,3,14.16,-7.0,35.0
2012.02.01 21:39,47.409267,8.548197,0.9,3,14.16,-7.0,35.0
2012.02.01 21:39,47.409265,8.548194,0.9,3,14.21,-7.0,35.0
2012.02.01 21:40,47.409258,8.548211,0.9,3,14.16,-7.0,35.0
2012.02.01 21:40,47.409249,8.548268,0.9,3,14.21,-7.0,36.0
2012.02.01 21:40,47.409236,8.548242,0.9,3,14.29,-7.0,35.0
2012.02.01 21:41,47.409233,8.548247,1.0,3,14.21,-7.0,35.0
2012.02.01 21:41,47.409207,8.548237,1.0,3,14.21,-7.0,35.0
2012.02.01 21:41,47.409223,8.548229,1.0,3,14.33,-7.0,35.0
2012.02.01 21:42,47.409222,8.548215,1.0,3,14.21,-7.0,35.0
2012.02.01 21:42,47.409248,8.548174,1.0,3,14.16,-7.0,35.0
2012.02.01 21:42,47.409212,8.548181,1.5,3,14.21,-7.0,36.0
2012.02.01 21:43,47.409279,8.548162,1.1,3,14.29,-7.0,36.0
2012.02.01 21:43,47.409262,8.548123,1.0,3,14.12,-7.0,36.0
2012.02.01 21:43,47.409221,8.548138,1.0,3,14.25,-7.0,36.0
2012.02.01 21:44,47.409198,8.548157,0.9,3,14.29,-7.0,36.0
2012.02.01 21:44,47.409226,8.548246,0.9,3,14.25,-7.0,35.0
2012.02.01 21:44,47.409244,8.548242,0.9,3,14.16,-7.0,36.0
2012.02.01 21:45,47.409253,8.548235,0.9,3,14.04,-7.0,36.0
2012.02.01 21:45,47.409277,8.548235,0.9,3,14.04,-7.0,36.0
2012.02.01 21:45,47.409273,8.548253,1.0,3,14.20,-6.0,37.0
2012.02.01 21:46,47.409257,8.548270,1.1,3,14.04,-7.0,36.0
2012.02.01 21:46,47.409256,8.548224,1.0,3,14.25,-7.0,36.0
2012.02.01 21:46,47.409263,8.548214,1.1,3,14.08,-7.0,36.0
2012.02.01 21:47,47.409277,8.548231,0.9,3,14.08,-7.0,36.0
2012.02.01 21:47,47.409289,8.548246,0.9,3,14.29,-6.0,36.0
2012.02.01 21:47,47.409264,8.548239,0.9,3,14.16,-7.0,36.0
2012.02.01 21:48,47.409223,8.548256,0.9,3,14.24,-6.0,36.0
2012.02.01 21:48,47.409230,8.548280,1.0,3,14.16,-7.0,36.0
2012.02.01 21:48,47.409226,8.548249,1.0,3,14.16,-7.0,36.0
2012.02.01 21:49,47.409237,8.548267,1.5,3,14.25,-7.0,36.0
2012.02.01 21:49,47.409235,8.548278,1.0,3,14.24,-6.0,36.0
2012.02.01 21:49,47.409265,8.548266,1.0,3,14.33,-6.0,36.0
2012.02.01 21:50,47.409269,8.548245,1.0,3,14.42,-6.0,36.0
2012.02.01 21:50,47.409284,8.548225,0.9,3,14.33,-6.0,36.0
2012.02.01 21:50,47.409291,8.548216,1.1,3,14.42,-6.0,36.0
2012.02.01 21:51,47.409305,8.548159,1.2,3,14.42,-6.0,36.0
2012.02.01 21:51,47.409307,8.548145,0.9,3,14.33,-6.0,36.0
2012.02.01 21:51,47.409310,8.548155,1.2,3,14.33,-6.0,36.0
2012.02.01 21:52,47.409298,8.548202,1.0,3,14.38,-6.0,36.0
2012.02.01 21:52,47.409271,8.548210,1.0,3,14.46,-6.0,36.0
2012.02.01 21:52,47.409260,8.548173,1.0,3,14.59,-6.0,36.0
2012.02.01 21:53,47.409249,8.548165,1.5,3,14.33,-6.0,36.0
2012.02.01 21:53,47.409234,8.548170,1.0,3,14.42,-6.0,36.0
2012.02.01 21:53,47.409244,8.548159,1.0,3,14.38,-6.0,36.0
2012.02.01 21:54,47.409232,8.548146,1.0,3,14.42,-6.0,36.0
2012.02.01 21:54,47.409236,8.548152,1.0,3,14.42,-6.0,36.0
2012.02.01 21:54,47.409236,8.548180,1.0,3,14.51,-6.0,36.0
2012.02.01 21:55,47.409260,8.548218,1.0,3,14.46,-6.0,36.0
2012.02.01 21:55,47.409231,8.548237,0.9,3,14.25,-7.0,36.0
2012.02.01 21:55,47.409230,8.548244,1.0,3,14.21,-7.0,36.0
2012.02.01 21:56,47.409264,8.548220,1.4,3,14.25,-7.0,36.0
2012.02.01 21:56,47.409266,8.548240,1.0,3,14.33,-7.0,36.0
2012.02.01 21:56,47.409275,8.548227,1.0,3,14.55,-6.0,36.0
2012.02.01 21:57,47.409261,8.548163,1.0,3,14.42,-6.0,36.0
2012.02.01 21:57,47.409264,8.548191,0.9,3,14.72,-6.0,36.0
2012.02.01 21:57,47.409280,8.548199,0.9,3,14.51,-6.0,36.0
2012.02.01 21:58,47.409277,8.548198,1.0,3,14.33,-7.0,36.0
2012.02.01 21:58,47.409263,8.548213,1.0,3,14.33,-7.0,36.0
2012.02.01 21:58,47.409253,8.548210,1.0,3,14.33,-7.0,36.0
2012.02.01 21:59,47.409275,8.548235,1.0,3,14.51,-6.0,37.0
2012.02.01 21:59,47.409272,8.548174,1.0,3,14.59,-6.0,37.0
2012.02.01 21:59,47.409231,8.548208,0.9,3,14.46,-6.0,37.0
2012.02.01 22:00,47.409233,8.548200,1.0,3,14.42,-7.0,36.0
2012.02.01 22:00,47.409231,8.548213,1.0,3,14.42,-7.0,36.0
2012.02.01 22:00,47.409284,8.548199,1.0,3,14.46,-7.0,36.0
2012.02.01 22:01,47.409290,8.548216,1.3,3,14.46,-7.0,36.0
2012.02.01 22:01,47.409286,8.548197,1.3,3,14.46,-7.0,36.0
2012.02.01 22:01,47.409283,8.548216,1.0,3,14.54,-7.0,36.0
2012.02.01 22:02,47.409274,8.548245,1.0,3,14.63,-6.0,37.0
2012.02.01 22:02,47.409289,8.548241,1.0,3,14.59,-7.0,37.0
2012.02.01 22:02,47.409268,8.548209,1.0,3,14.42,-7.0,37.0
2012.02.01 22:03,47.409234,8.548225,1.0,3,14.77,-6.0,37.0
2012.02.01 22:03,47.409288,8.548200,1.0,3,14.46,-7.0,37.0
2012.02.01 22:03,47.409299,8.548140,1.0,3,14.69,-7.0,37.0
2012.02.01 22:04,47.409283,8.548165,1.2,3,14.64,-7.0,37.0
2012.02.01 22:04,47.409246,8.548182,1.2,3,14.50,-7.0,37.0
2012.02.01 22:04,47.409214,8.548146,1.0,3,14.59,-7.0,37.0
2012.02.01 22:05,47.409197,8.548089,1.1,3,14.59,-7.0,37.0
2012.02.01 22:05,47.409197,8.548077,0.9,3,14.42,-7.0,38.0
2012.02.01 22:05,47.409243,8.548105,0.9,3,14.64,-7.0,38.0
2012.02.01 22:06,47.409277,8.548125,1.0,3,14.50,-7.0,38.0
2012.02.01 22:06,47.409298,8.548133,1.3,3,14.50,-7.0,38.0
2012.02.01 22:06,47.409275,8.548131,1.3,3,14.64,-7.0,38.0
2012.02.01 22:07,47.409285,8.548142,1.0,3,14.46,-7.0,38.0
2012.02.01 22:07,47.409267,8.548142,1.0,3,14.69,-7.0,37.0
2012.02.01 22:07,47.409285,8.548158,1.0,3,14.69,-7.0,37.0
2012.02.01 22:08,47.409269,8.548150,1.0,3,14.64,-7.0,38.0
2012.02.01 22:08,47.409246,8.548131,0.9,3,14.59,-7.0,38.0
2012.02.01 22:08,47.409286,8.548177,0.9,3,14.69,-7.0,38.0
2012.02.01 22:09,47.409283,8.548172,0.9,3,14.69,-7.0,38.0
2012.02.01 22:09,47.409260,8.548214,0.9,3,14.64,-7.0,38.0
2012.02.01 22:09,47.409222,8.548219,0.9,3,14.73,-7.0,38.0
2012.02.01 22:10,47.409218,8.548192,0.9,3,14.54,-7.0,38.0
2012.02.01 22:10,47.409235,8.548206,0.9,3,14.73,-7.0,37.0
2012.02.01 22:10,47.409269,8.548236,1.3,3,14.73,-7.0,37.0
2012.02.01 22:11,47.409297,8.548244,1.0,3,14.77,-7.0,37.0
2012.02.01 22:11,47.409305,8.548241,0.9,3,14.59,-7.0,37.0
2012.02.01 22:11,47.409294,8.548247,1.2,3,14.69,-7.0,38.0
2012.02.01 22:12,47.409274,8.548270,1.3,3,14.77,-7.0,38.0
2012.02.01 22:12,47.409268,8.548316,1.3,3,14.77,-7.0,38.0
2012.02.01 22:12,47.409257,8.548288,1.2,3,14.69,-7.0,37.0
2012.02.01 22:13,47.409258,8.548213,1.2,3,14.73,-7.0,38.0
2012.02.01 22:13,47.409273,8.548173,1.2,3,14.64,-7.0,38.0
2012.02.01 22:13,47.409279,8.548155,1.2,3,14.86,-7.0,38.0
2012.02.01 22:14,47.409281,8.548148,1.2,3,14.81,-7.0,38.0
2012.02.01 22:14,47.409272,8.548180,0.9,3,14.69,-7.0,38.0
2012.02.01 22:14,47.409282,8.548216,0.9,3,14.64,-7.0,38.0
2012.02.01 22:15,47.409273,8.548196,0.9,3,14.90,-7.0,38.0
2012.02.01 22:15,47.409262,8.548240,0.9,3,14.73,-7.0,38.0
2012.02.01 22:15,47.409290,8.548210,0.9,3,14.77,-7.0,38.0
2012.02.01 22:16,47.409262,8.548216,0.9,3,14.90,-7.0,38.0
2012.02.01 22:16,47.409259,8.548190,1.3,3,14.54,-7.0,38.0
2012.02.01 22:16,47.409273,8.548205,1.2,3,14.96,-7.0,38.0
2012.02.01 22:17,47.409244,8.548235,1.2,3,14.86,-7.0,38.0
2012.02.01 22:17,47.409219,8.548284,1.2,3,14.96,-7.0,38.0
2012.02.01 22:17,47.409271,8.548264,1.2,3,15.00,-7.0,38.0
2012.02.01 22:18,47.409280,8.548221,1.2,3,14.86,-7.0,38.0
2012.02.01 22:18,47.409293,8.548230,1.7,3,14.81,-7.0,39.0
2012.02.01 22:18,47.409291,8.548227,1.2,3,14.69,-7.0,39.0
2012.02.01 22:19,47.409289,8.548206,1.3,3,14.86,-7.0,39.0
2012.02.01 22:19,47.409288,8.548215,1.2,3,14.90,-7.0,39.0
2012.02.01 22:19,47.409300,8.548233,1.2,3,14.77,-7.0,39.0
2012.02.01 22:20,47.409274,8.548227,1.2,3,14.96,-7.0,39.0
2012.02.01 22:20,47.409252,8.548235,1.3,3,14.81,-7.0,39.0
2012.02.01 22:20,47.409241,8.548220,1.2,3,14.77,-7.0,39.0
2012.02.01 22:21,47.409253,8.548216,1.2,3,14.81,-7.0,39.0
2012.02.01 22:21,47.409249,8.548216,1.3,3,14.73,-7.0,39.0
2012.02.01 22:21,47.409230,8.548187,1.3,3,14.86,-7.0,39.0
2012.02.01 22:22,47.409239,8.548152,1.2,3,14.86,-7.0,38.0
2012.02.01 22:22,47.409256,8.548191,1.2,3,14.86,-7.0,38.0
2012.02.01 22:22,47.409253,8.548239,1.3,3,15.00,-7.0,39.0
2012.02.01 22:23,47.409272,8.548258,1.2,3,14.77,-7.0,39.0
2012.02.01 22:23,47.409284,8.548287,1.6,3,15.00,-7.0,39.0
2012.02.01 22:23,47.409334,8.548252,1.6,3,14.77,-7.0,39.0
2012.02.01 22:24,47.409321,8.548229,1.6,3,14.90,-7.0,39.0
2012.02.01 22:24,47.409285,8.548237,1.6,3,14.90,-7.0,39.0
2012.02.01 22:24,47.409237,8.548208,1.6,3,14.77,-7.0,39.0
2012.02.01 22:25,47.409177,8.548199,1.6,3,14.86,-7.0,40.0
2012.02.01 22:25,47.409215,8.548163,1.1,3,14.90,-7.0,40.0
2012.02.01 22:25,47.409238,8.548163,1.1,3,14.73,-7.0,40.0
2012.02.01 22:26,47.409258,8.548199,1.6,3,14.73,-7.0,40.0
2012.02.01 22:26,47.409259,8.548177,1.2,3,14.64,-7.0,40.0
2012.02.01 22:26,47.409249,8.548160,1.1,3,14.69,-7.0,40.0
2012.02.01 22:27,47.409231,8.548179,1.1,3,14.73,-7.0,39.0
2012.02.01 22:27,47.409229,8.548216,1.1,3,14.73,-7.0,39.0
2012.02.01 22:27,47.409240,8.548231,1.1,3,14.77,-7.0,39.0
2012.02.01 22:28,47.409235,8.548231,1.1,3,14.69,-7.0,39.0
2012.02.01 22:28,47.409177,8.548179,1.1,3,14.81,-7.0,39.0
2012.02.01 22:28,47.409165,8.548182,1.1,3,14.86,-7.0,39.0
2012.02.01 22:29,47.409206,8.548155,1.5,3,14.59,-7.0,39.0
2012.02.01 22:29,47.409237,8.548113,1.5,3,14.73,-7.0,39.0
2012.02.01 22:29,47.409222,8.548122,1.5,3,14.81,-7.0,39.0
2012.02.01 22:30,47.409298,8.548144,1.1,3,14.77,-7.0,39.0
2012.02.01 22:30,47.409318,8.548114,1.3,3,14.73,-7.0,39.0
2012.02.01 22:30,47.409293,8.548146,1.8,3,14.73,-7.0,40.0
2012.02.01 22:31,47.409277,8.548168,0.9,3,14.69,-7.0,40.0
2012.02.01 22:31,47.409296,8.548192,0.9,3,14.86,-7.0,39.0
2012.02.01 22:31,47.409281,8.548141,1.1,3,14.86,-7.0,40.0
2012.02.01 22:32,47.409259,8.548152,1.1,3,14.77,-7.0,40.0
2012.02.01 22:32,47.409240,8.548183,1.1,3,14.54,-7.0,40.0
2012.02.01 22:32,47.409221,8.548191,1.1,3,14.69,-7.0,41.0
2012.02.01 22:33,47.409232,8.548220,1.1,3,14.59,-7.0,41.0
2012.02.01 22:33,47.409336,8.548231,1.1,3,14.69,-7.0,41.0
2012.02.01 22:33,47.409290,8.548226,1.1,3,14.54,-7.0,40.0
2012.02.01 22:34,47.409275,8.548243,1.5,3,14.64,-7.0,40.0
2012.02.01 22:34,47.409289,8.548199,1.1,3,14.69,-7.0,40.0
2012.02.01 22:34,47.409303,8.548210,1.5,3,14.90,-7.0,40.0
2012.02.01 22:35,47.409272,8.548183,1.1,3,14.73,-7.0,40.0
2012.02.01 22:35,47.409268,8.548180,1.1,3,14.81,-7.0,40.0
2012.02.01 22:35,47.409256,8.548241,1.1,3,14.86,-7.0,40.0
2012.02.01 22:36,47.409245,8.548232,1.1,3,14.64,-7.0,40.0
2012.02.01 22:36,47.409250,8.548211,1.1,3,14.81,-7.0,40.0
2012.02.01 22:36,47.409265,8.548237,0.9,3,14.77,-7.0,40.0
2012.02.01 22:37,47.409320,8.548255,1.1,3,14.77,-7.0,40.0
2012.02.01 22:37,47.409311,8.548189,1.1,3,14.73,-7.0,41.0
2012.02.01 22:37,47.409314,8.548192,1.1,3,14.86,-7.0,41.0
2012.02.01 22:38,47.409320,8.548176,1.1,3,14.73,-7.0,41.0
2012.02.01 22:38,47.409313,8.548138,1.1,3,14.73,-7.0,41.0
2012.02.01 22:38,47.409289,8.548223,1.1,3,14.73,-7.0,41.0
2012.02.01 22:39,47.409269,8.548226,0.9,3,14.81,-7.0,41.0
2012.02.01 22:39,47.409248,8.548251,1.1,3,14.73,-7.0,41.0
2012.02.01 22:39,47.409226,8.548216,1.1,3,14.81,-7.0,41.0
2012.02.01 22:40,47.409230,8.548190,1.1,3,14.69,-7.0,42.0
2012.02.01 22:40,47.409242,8.548118,1.1,3,14.81,-7.0,41.0
2012.02.01 22:40,47.409243,8.548184,1.1,3,14.69,-7.0,41.0
2012.02.01 22:41,47.409259,8.548222,1.1,3,14.59,-7.0,41.0
2012.02.01 22:41,47.409307,8.548276,1.1,3,14.77,-7.0,41.0
2012.02.01 22:41,47.409316,8.548249,1.1,3,14.73,-7.0,41.0
2012.02.01 22:42,47.409236,8.548174,1.2,3,14.73,-7.0,41.0
2012.02.01 22:42,47.409244,8.548220,1.0,3,14.77,-7.0,41.0
2012.02.01 22:42,47.409238,8.548218,1.0,3,14.55,-8.0,41.0
2012.02.01 22:43,47.409245,8.548212,1.1,3,14.63,-8.0,41.0
2012.02.01 22:43,47.409261,8.548209,1.1,3,14.43,-8.0,41.0
2012.02.01 22:43,47.409214,8.548190,1.1,3,14.59,-7.0,41.0
2012.02.01 22:44,47.409214,8.548219,1.0,3,14.59,-7.0,41.0
2012.02.01 22:44,47.409221,8.548173,1.0,3,14.59,-7.0,41.0
2012.02.01 22:44,47.409228,8.548164,1.1,3,14.59,-7.0,41.0
2012.02.01 22:45,47.409245,8.548163,1.0,3,14.73,-7.0,41.0
2012.02.01 22:45,47.409255,8.548135,1.1,3,14.73,-7.0,41.0
2012.02.01 22:45,47.409218,8.548147,1.1,3,14.77,-7.0,41.0
2012.02.01 22:46,47.409260,8.548196,1.0,3,14.59,-7.0,41.0
2012.02.01 22:46,47.409228,8.548209,1.2,3,14.73,-7.0,41.0
2012.02.01 22:46,47.409125,8.548172,1.3,3,14.73,-7.0,41.0
2012.02.01 22:47,47.409127,8.548172,0.9,3,14.64,-7.0,41.0
2012.02.01 22:47,47.409180,8.548183,0.9,3,14.73,-7.0,41.0
2012.02.01 22:47,47.409196,8.548193,1.1,3,14.69,-7.0,41.0
2012.02.01 22:48,47.409242,8.548197,1.1,3,14.69,-7.0,41.0
2012.02.01 22:48,47.409288,8.548229,1.0,3,14.73,-7.0,41.0
2012.02.01 22:48,47.409240,8.548192,1.0,3,14.64,-7.0,41.0
2012.02.01 22:49,47.409143,8.548170,1.0,3,14.73,-7.0,41.0
2012.02.01 22:49,47.409203,8.548135,1.1,3,14.64,-7.0,41.0
2012.02.01 22:49,47.409263,8.548167,1.1,3,14.59,-7.0,41.0
2012.02.01 22:50,47.409246,8.548177,1.0,3,14.59,-7.0,41.0
2012.02.01 22:50,47.409263,8.548228,1.0,3,14.64,-7.0,41.0
2012.02.01 22:50,47.409264,8.548211,1.1,3,14.46,-7.0,41.0
2012.02.01 22:51,47.409254,8.548193,1.5,3,14.50,-7.0,42.0
2012.02.01 22:51,47.409270,8.548224,1.1,3,14.42,-7.0,42.0
2012.02.01 22:51,47.409271,8.548222,1.3,3,14.64,-7.0,42.0
2012.02.01 22:52,47.409247,8.548228,1.1,3,14.50,-7.0,41.0
2012.02.01 22:52,47.409224,8.548224,1.1,3,14.50,-7.0,41.0
2012.02.01 22:52,47.409244,8.548220,1.1,3,14.50,-7.0,41.0
2012.02.01 22:53,47.409206,8.548177,0.9,3,14.59,-7.0,41.0
2012.02.01 22:53,47.409203,8.548177,0.9,3,14.50,-7.0,41.0
2012.02.01 22:53,47.409209,8.548154,1.1,3,14.54,-7.0,42.0
2012.02.01 22:54,47.409266,8.548117,1.0,3,14.69,-7.0,41.0
2012.02.01 22:54,47.409255,8.548138,0.9,3,14.33,-8.0,41.0
2012.02.01 22:54,47.409266,8.548189,1.0,3,14.37,-8.0,41.0
2012.02.01 22:55,47.409262,8.548232,1.0,3,14.37,-8.0,41.0
2012.02.01 22:55,47.409310,8.548243,1.1,3,14.37,-8.0,41.0
2012.02.01 22:55,47.409292,8.548268,1.1,3,14.33,-8.0,41.0
2012.02.01 22:56,47.409240,8.548214,1.1,3,14.37,-8.0,41.0
2012.02.01 22:56,47.409221,8.548198,1.3,3,14.37,-8.0,41.0
2012.02.01 22:56,47.409217,8.548217,0.9,3,14.47,-8.0,41.0
2012.02.01 22:57,47.409244,8.548197,1.1,3,14.29,-8.0,41.0
2012.02.01 22:57,47.409256,8.548212,1.1,3,14.24,-8.0,41.0
2012.02.01 22:57,47.409277,8.548215,1.3,3,14.43,-8.0,42.0
2012.02.01 22:58,47.409272,8.548185,1.3,3,14.29,-8.0,42.0
2012.02.01 22:58,47.409265,8.548209,0.9,3,14.29,-8.0,42.0
2012.02.01 22:58,47.409264,8.548262,1.0,3,14.29,-8.0,42.0
2012.02.01 22:59,47.409291,8.548245,1.0,3,14.20,-8.0,41.0
2012.02.01 22:59,47.409287,8.548219,1.6,3,14.51,-8.0,41.0
2012.02.01 22:59,47.409294,8.548219,1.6,3,14.37,-8.0,41.0
2012.02.01 23:00,47.409298,8.548214,1.6,3,14.43,-8.0,41.0
2012.02.01 23:00,47.409303,8.548236,1.3,3,14.37,-8.0,41.0
2012.02.01 23:00,47.409286,8.548248,1.1,3,14.29,-8.0,41.0
2012.02.01 23:01,47.409310,8.548231,0.9,3,14.37,-8.0,41.0
2012.02.01 23:01,47.409325,8.548257,1.1,3,14.37,-8.0,41.0
2012.02.01 23:01,47.409336,8.548228,1.1,3,14.33,-8.0,41.0
2012.02.01 23:02,47.409311,8.548170,1.1,3,14.37,-8.0,41.0
2012.02.01 23:02,47.409302,8.548189,1.1,3,14.24,-8.0,41.0
2012.02.01 23:02,47.409340,8.548241,1.1,3,14.29,-8.0,42.0
2012.02.01 23:03,47.409338,8.548225,1.1,3,14.29,-8.0,42.0
2012.02.01 23:03,47.409319,8.548197,1.1,3,14.33,-8.0,42.0
2012.02.01 23:03,47.409321,8.548232,1.1,3,14.33,-8.0,42.0
2012.02.01 23:04,47.409348,8.548209,1.1,3,14.47,-8.0,42.0
2012.02.01 23:04,47.409347,8.548215,1.1,3,14.33,-8.0,41.0
2012.02.01 23:04,47.409322,8.548205,1.0,3,14.47,-8.0,41.0
2012.02.01 23:05,47.409301,8.548220,1.1,3,14.37,-8.0,42.0
2012.02.01 23:05,47.409332,8.548246,1.1,3,14.33,-8.0,41.0
2012.02.01 23:05,47.409338,8.548305,1.0,3,14.24,-8.0,42.0
2012.02.01 23:06,47.409378,8.548289,1.1,3,14.43,-8.0,43.0
2012.02.01 23:06,47.409376,8.548267,1.4,3,14.33,-8.0,42.0
2012.02.01 23:06,47.409382,8.548273,1.4,3,14.29,-8.0,42.0
2012.02.01 23:07,47.409364,8.548268,1.4,3,14.33,-8.0,43.0
2012.02.01 23:07,47.409347,8.548244,1.4,3,14.20,-8.0,43.0
2012.02.01 23:07,47.409298,8.548250,1.1,3,14.46,-7.0,43.0
2012.02.01 23:08,47.409288,8.548272,1.7,3,14.20,-8.0,43.0
2012.02.01 23:08,47.409262,8.548273,1.7,3,14.24,-8.0,42.0
2012.02.01 23:08,47.409239,8.548232,2.1,3,14.20,-8.0,42.0
2012.02.01 23:09,47.409229,8.548183,1.6,3,14.33,-8.0,42.0
2012.02.01 23:09,47.409220,8.548195,1.3,3,14.24,-8.0,42.0
2012.02.01 23:09,47.409256,8.548195,1.0,3,14.12,-7.0,43.0
2012.02.01 23:10,47.409281,8.548199,1.3,3,14.21,-7.0,43.0
2012.02.01 23:10,47.409266,8.548194,1.0,3,14.25,-7.0,44.0
2012.02.01 23:10,47.409259,8.548178,1.7,3,14.25,-7.0,43.0
2012.02.01 23:11,47.409219,8.548141,1.8,3,14.21,-7.0,43.0
2012.02.01 23:11,47.409170,8.548123,1.6,3,14.16,-7.0,43.0
2012.02.01 23:11,47.409173,8.548100,1.6,3,14.25,-7.0,43.0
2012.02.01 23:12,47.409211,8.548163,2.1,3,14.04,-7.0,43.0
2012.02.01 23:12,47.409248,8.548183,2.1,3,14.21,-7.0,43.0
2012.02.01 23:12,47.409286,8.548191,2.1,3,14.21,-7.0,43.0
2012.02.01 23:13,47.409296,8.548203,1.1,3,14.16,-7.0,43.0
2012.02.01 23:13,47.409286,8.548229,1.0,3,14.08,-7.0,43.0
2012.02.01 23:13,47.409305,8.548206,1.1,3,14.12,-7.0,43.0
2012.02.01 23:14,47.409294,8.548184,1.0,3,14.21,-7.0,43.0
2012.02.01 23:14,47.409250,8.548196,1.1,3,13.88,-7.0,43.0
2012.02.01 23:14,47.409244,8.548207,0.9,3,13.92,-7.0,43.0
2012.02.01 23:15,47.409228,8.548195,1.3,3,14.04,-7.0,42.0
2012.02.01 23:15,47.409237,8.548206,1.3,3,14.08,-7.0,42.0
2012.02.01 23:15,47.409215,8.548191,1.8,3,14.12,-7.0,42.0
2012.02.01 23:16,47.409208,8.548181,1.4,3,14.12,-7.0,43.0
2012.02.01 23:16,47.409187,8.548191,2.4,3,13.88,-7.0,43.0
2012.02.01 23:16,47.409221,8.548205,1.3,3,14.08,-7.0,42.0
2012.02.01 23:17,47.409241,8.548217,1.4,3,14.16,-7.0,42.0
2012.02.01 23:17,47.409240,8.548209,1.4,3,13.96,-7.0,42.0
2012.02.01 23:17,47.409221,8.548197,1.3,3,14.04,-7.0,42.0
2012.02.01 23:18,47.409244,8.548202,1.1,3,13.92,-7.0,43.0
2012.02.01 23:18,47.409224,8.548184,1.4,3,13.88,-7.0,44.0
2012.02.01 23:18,47.409180,8.548142,1.4,3,14.04,-7.0,43.0
2012.02.01 23:19,47.409163,8.548121,1.8,3,13.84,-7.0,42.0
2012.02.01 23:19,47.409196,8.548134,1.4,3,13.99,-7.0,42.0
2012.02.01 23:19,47.409262,8.548190,1.0,3,14.16,-7.0,41.0
2012.02.01 23:20,47.409306,8.548216,1.1,3,14.21,-7.0,42.0
2012.02.01 23:20,47.409314,8.548224,1.5,3,14.21,-7.0,42.0
2012.02.01 23:20,47.409321,8.548235,1.5,3,13.87,-8.0,41.0
2012.02.01 23:21,47.409305,8.548240,1.1,3,14.21,-7.0,42.0
2012.02.01 23:21,47.409263,8.548197,1.5,3,14.08,-7.0,42.0
2012.02.01 23:21,47.409225,8.548161,1.1,3,14.16,-7.0,42.0
2012.02.01 23:22,47.409221,8.548171,1.5,3,14.25,-7.0,42.0
2012.02.01 23:22,47.409224,8.548189,1.0,3,14.08,-7.0,42.0
2012.02.01 23:22,47.409242,8.548176,1.1,3,13.87,-8.0,42.0
2012.02.01 23:23,47.409251,8.548192,1.1,3,14.04,-7.0,42.0
2012.02.01 23:23,47.409258,8.548207,1.1,3,13.99,-7.0,43.0
2012.02.01 23:23,47.409280,8.548196,1.1,3,14.16,-7.0,43.0
2012.02.01 23:24,47.409300,8.548174,1.1,3,14.04,-7.0,42.0
2012.02.01 23:24,47.409271,8.548178,1.0,3,14.12,-7.0,43.0
2012.02.01 23:24,47.409240,8.548171,1.0,3,13.92,-7.0,44.0
2012.02.01 23:25,47.409218,8.548141,1.1,3,13.99,-7.0,44.0
2012.02.01 23:25,47.409250,8.548170,1.1,3,13.84,-7.0,43.0
2012.02.01 23:25,47.409253,8.548182,0.9,3,13.92,-7.0,44.0
2012.02.01 23:26,47.409252,8.548193,0.9,3,13.99,-7.0,43.0
2012.02.01 23:26,47.409255,8.548192,1.2,3,13.96,-7.0,43.0
2012.02.01 23:26,47.409289,8.548196,1.2,3,13.96,-7.0,43.0
2012.02.01 23:27,47.409302,8.548243,0.9,3,13.99,-7.0,41.0
2012.02.01 23:27,47.409330,8.548248,0.9,3,14.04,-7.0,42.0
2012.02.01 23:27,47.409317,8.548222,0.9,3,14.08,-7.0,41.0
2012.02.01 23:28,47.409302,8.548192,0.9,3,13.99,-7.0,42.0
2012.02.01 23:28,47.409265,8.548205,1.5,3,14.04,-7.0,42.0
2012.02.01 23:29,47.409285,8.548200,1.5,3,14.12,-7.0,42.0
2012.02.01 23:29,47.409321,8.548188,1.8,3,14.08,-7.0,42.0
